transaction_id,merchant_id,category,region,channel,merchant_segment,transaction_date,amount,status
36119,2281,Restaurant,East,In-Store,Large,2026-05-06,965.06,Approved
36120,1796,Retail,North,In-Store,Small,2025-08-21,1729.01,Approved
36121,2937,Restaurant,East,In-Store,Small,2025-10-05,1205.36,Approved
36122,1036,Grocery,North,Online,Medium,2026-06-20,2075.99,Approved
36123,2964,Grocery,South,In-Store,Small,2025-09-13,1074.78,Approved
36124,1044,Travel,South,Online,Small,2025-10-08,6770.37,Approved
36125,1919,Grocery,South,Online,Small,2025-07-22,1351.59,Approved
36126,2655,Travel,North,In-Store,Small,2025-12-08,10163.06,Approved
36127,2069,Restaurant,North,In-Store,Medium,2026-01-17,277.79,Approved
36128,2675,Grocery,North,In-Store,Small,2025-09-08,4140.82,Approved
36129,1564,Electronics,West,In-Store,Medium,2026-03-04,3305.48,Approved
36130,1300,Electronics,West,In-Store,Small,2025-12-15,11582.77,Approved
36131,1287,Fuel,West,In-Store,Medium,2025-12-06,624.84,Approved
36132,1785,Grocery,East,In-Store,Small,2025-11-07,1431.33,Approved
36133,1268,Restaurant,North,Online,Small,2025-11-29,350.75,Declined
36134,2923,Restaurant,East,In-Store,Medium,2025-08-26,114.58,Approved
36135,1790,Grocery,North,In-Store,Medium,2026-06-26,2856.14,Approved
36136,2085,Restaurant,South,In-Store,Small,2026-05-14,692.57,Approved
36137,2589,Retail,West,In-Store,Small,2025-07-07,1198.8,Approved
36138,2993,Restaurant,North,In-Store,Medium,2026-04-13,672.75,Approved
36139,2974,Fuel,West,In-Store,Medium,2025-09-01,1984.14,Declined
36140,1580,Retail,South,In-Store,Small,2025-11-28,2631.12,Declined
36141,2265,Restaurant,North,In-Store,Small,2026-01-15,357.05,Declined
36142,1935,Fuel,South,In-Store,Small,2026-02-10,2302.57,Approved
36143,2805,Grocery,West,In-Store,Small,2025-12-25,144.4,Approved
36144,2787,Restaurant,North,In-Store,Medium,2026-03-31,2418.14,Approved
36145,1353,Electronics,North,In-Store,Large,2025-08-24,13478.14,Approved
36146,2819,Restaurant,East,Online,Small,2026-05-19,1107.68,Approved
36147,1967,Electronics,East,Online,Small,2026-04-29,6137.39,Approved
36148,2999,Grocery,North,In-Store,Small,2026-03-06,416.51,Approved
36149,2886,Restaurant,North,In-Store,Small,2025-07-27,481.8,Declined
36150,1070,Grocery,North,Online,Medium,2026-05-07,360.87,Approved
36151,1834,Retail,East,In-Store,Small,2026-04-26,1514.41,Approved
36152,1412,Grocery,East,Online,Medium,2025-10-23,184.39,Approved
36153,1611,Electronics,West,In-Store,Medium,2025-11-25,9893.26,Approved
36154,2084,Retail,East,In-Store,Small,2025-12-22,947.33,Approved
36155,1614,Retail,North,In-Store,Small,2026-04-22,227.99,Approved
36156,2475,Fuel,South,In-Store,Small,2026-02-13,394.18,Approved
36157,2416,Travel,South,Online,Medium,2025-07-08,14775.72,Approved
36158,2654,Travel,North,Online,Medium,2025-09-16,4579.52,Declined
36159,1528,Retail,West,In-Store,Medium,2026-04-29,2498.85,Approved
36160,2328,Retail,East,In-Store,Small,2026-02-21,560.9,Approved
36161,1190,Travel,East,In-Store,Small,2026-05-21,2818.13,Approved
36162,2747,Retail,East,Online,Large,2026-06-21,2278.87,Approved
36163,1077,Restaurant,South,Online,Small,2026-06-03,595.45,Approved
36164,2581,Grocery,South,In-Store,Small,2025-07-05,742.82,Approved
36165,2628,Restaurant,East,In-Store,Medium,2026-06-08,1227.53,Approved
36166,1888,Travel,East,In-Store,Small,2026-06-09,7231.48,Approved
36167,2548,Grocery,South,In-Store,Large,2025-12-01,664.9,Approved
36168,2763,Restaurant,South,In-Store,Medium,2026-01-23,1273.76,Approved
36169,2324,Grocery,East,Online,Small,2026-04-30,1509.59,Approved
36170,1948,Retail,,In-Store,Small,2026-02-26,1931.96,Approved
36171,1016,Fuel,,In-Store,Medium,2026-02-13,2601.45,Approved
36172,1814,Fuel,North,In-Store,Small,2026-05-21,1344.69,Approved
36173,2597,Electronics,West,Online,Medium,2026-02-05,12402.23,Approved
36174,1433,Retail,North,Online,Medium,2026-03-12,1221.89,Approved
36175,2066,Fuel,East,Online,Medium,2026-03-12,523.62,Approved
36176,2091,Fuel,South,In-Store,Medium,2026-03-13,2993.35,Approved
36177,2403,Retail,North,In-Store,Medium,2026-02-27,1731.61,Approved
36178,1211,Grocery,West,Online,Medium,2025-12-05,532.17,Approved
36179,1202,Restaurant,North,In-Store,Small,2025-07-28,415.02,Approved
36180,1725,Restaurant,South,Online,Small,2025-08-27,1372.36,Approved
36181,1108,Travel,East,In-Store,Medium,2025-11-08,23636.98,Approved
36182,1967,Grocery,West,In-Store,Small,2025-09-12,143.49,Approved
36183,1283,Retail,East,Online,Medium,2026-01-07,963.35,Declined
36184,1940,Restaurant,North,Online,Medium,2026-01-18,1036.11,Declined
36185,2960,Electronics,South,Online,Medium,2026-06-16,2722.09,Approved
36186,2629,Retail,West,In-Store,Small,2026-02-04,865.28,Declined
36187,2248,Grocery,West,In-Store,Medium,2026-06-30,765.75,Approved
36188,1736,Grocery,North,Online,Small,2025-08-21,807.24,Approved
36189,2774,Travel,East,Online,Medium,2026-04-06,954.04,Approved
36190,2141,Restaurant,North,In-Store,Small,2026-05-08,231.24,Approved
36191,1931,Grocery,North,In-Store,Large,2025-09-25,1555.74,Approved
36192,1602,Retail,West,In-Store,Small,2025-09-25,70.29,Approved
36193,2363,Electronics,East,Online,Small,2026-01-29,8656.57,Approved
36194,2824,Restaurant,North,Online,Medium,2025-08-21,555.47,Approved
36195,2304,Retail,South,In-Store,Medium,2025-07-18,2973.62,Approved
36196,1490,Retail,East,In-Store,Large,2026-01-26,1557.94,Approved
36197,1018,Grocery,West,In-Store,Small,2026-06-29,1183.8,Approved
36198,2198,Grocery,North,Online,Small,2026-03-19,1863.69,Declined
36199,2492,Retail,North,In-Store,Small,2025-12-29,2057.39,Approved
36200,2641,Travel,North,In-Store,Small,2026-02-23,20103.68,Approved
36201,1800,Restaurant,East,In-Store,Medium,2026-05-03,582.71,Approved
36202,1759,Grocery,South,Online,Medium,2025-07-31,1842.31,Approved
36203,2858,Restaurant,North,In-Store,Medium,2026-03-29,1028.86,Approved
36204,2165,Electronics,East,In-Store,Small,2026-06-26,2983.75,Approved
36205,2486,Fuel,South,Online,Medium,2026-05-07,1634.68,Approved
36206,1928,Fuel,North,In-Store,Medium,2026-01-04,1960.4,Approved
36207,1297,Electronics,North,Online,Medium,2026-06-26,1497.32,Approved
36208,2493,Restaurant,North,In-Store,Small,2025-12-14,647.62,Approved
36209,1704,Retail,South,In-Store,Medium,2025-12-15,1350.01,Approved
36210,2886,Restaurant,South,In-Store,Small,2025-12-25,937.54,Approved
36211,1814,Restaurant,North,Online,Small,2025-12-06,1001.82,Approved
36212,1802,Restaurant,West,In-Store,Small,2026-06-25,584.96,Approved
36213,1372,Grocery,East,In-Store,Small,2025-10-02,361.38,Approved
36214,2491,Travel,West,Online,Small,2025-12-07,1054.58,Declined
36215,1927,Fuel,South,In-Store,Small,2025-12-13,1076.97,Approved
36216,1950,Retail,West,In-Store,Medium,2026-04-03,1054.26,Approved
36217,2461,Grocery,West,Online,Small,2026-04-23,2035.05,Approved
36218,1843,Retail,East,In-Store,Medium,2026-02-02,3241.12,Approved
36219,1946,Electronics,East,Online,Small,2025-09-12,3553.12,Approved
36220,2743,Fuel,North,In-Store,Small,2026-04-26,5833.54,Approved
36221,1442,Retail,West,In-Store,Medium,2025-11-15,2066.96,Approved
36222,2479,Restaurant,East,Online,Small,2025-09-03,693.67,Approved
36223,2271,Restaurant,North,In-Store,Small,2025-11-10,942.51,Approved
36224,1141,Grocery,North,Online,Medium,2026-04-11,2012.32,Approved
36225,1401,Retail,West,In-Store,Medium,2025-07-01,444.83,Approved
36226,2919,Electronics,North,Online,Small,2026-04-23,1866.83,Approved
36227,1822,Grocery,South,Online,Medium,2025-11-16,1145.9,Approved
36228,1221,Grocery,West,In-Store,Medium,2025-11-14,1674.08,Approved
36229,1736,Electronics,South,In-Store,Large,2026-06-11,2093.24,Approved
36230,2889,Grocery,North,Online,Small,2025-07-18,1269.02,Approved
36231,2207,Grocery,South,In-Store,Medium,2026-01-01,1068.14,Approved
36232,2387,Restaurant,North,In-Store,Small,2025-07-17,754.04,Approved
36233,2840,Travel,West,Online,Medium,2025-12-19,4944.52,Declined
36234,1993,Travel,East,Online,Small,2025-08-19,18060.13,Declined
36235,2211,Fuel,South,In-Store,Small,2025-09-07,2112.77,Approved
36236,1112,Grocery,South,In-Store,Medium,2026-03-30,1665.52,Approved
36237,2204,Travel,East,In-Store,Large,2026-06-09,4581.71,Approved
36238,2222,Travel,South,In-Store,Medium,2025-08-22,21190.57,Declined
36239,2925,Restaurant,North,Online,Medium,2026-02-25,1395.76,Approved
36240,2093,Retail,North,Online,Small,2026-03-13,3091.61,Approved
36241,1597,Restaurant,North,Online,Small,2026-04-15,1284.15,Approved
36242,1903,Restaurant,West,Online,Small,2026-03-29,1204.67,Approved
36243,1484,Retail,West,In-Store,Small,2025-11-18,915.95,Approved
36244,2422,Grocery,North,In-Store,Medium,2025-11-08,1646.93,Approved
36245,2945,Electronics,West,In-Store,Small,2025-08-01,17156.9,Approved
36246,1550,Electronics,East,Online,Small,2026-06-18,9971.27,Approved
36247,2666,Retail,North,In-Store,Medium,2026-01-29,403.05,Approved
36248,2976,Restaurant,South,In-Store,Small,2026-02-07,1054.1,Approved
36249,2033,Retail,North,Online,Small,2026-03-04,1603.87,Approved
36250,1002,Retail,North,In-Store,Large,2025-10-23,3491.7,Approved
36251,2501,Retail,North,In-Store,Small,2026-03-10,1562.88,Approved
36252,2837,Travel,West,In-Store,Large,2026-06-24,5213.33,Approved
36253,1661,Restaurant,West,In-Store,Small,2026-05-07,316.45,Approved
36254,1066,Retail,South,Online,Medium,2025-07-15,2372.26,Approved
36255,1704,Travel,North,In-Store,Medium,2026-05-06,6225.35,Approved
36256,2120,Retail,South,Online,Small,2026-05-09,1434.77,Approved
36257,2554,Grocery,,Online,Small,2026-04-12,1731.63,Approved
36258,2341,Restaurant,East,In-Store,Large,2026-06-19,1014.59,Declined
36259,1097,Restaurant,North,In-Store,Small,2025-08-21,864.5,Approved
36260,2080,Retail,East,Online,Large,2026-02-08,343.7,Approved
36261,2886,Restaurant,South,In-Store,Small,2025-09-15,1019.57,Approved
36262,2130,Restaurant,East,Online,Medium,2026-02-21,1121.04,Approved
36263,1087,Restaurant,East,In-Store,Small,2025-08-15,764.71,Approved
36264,1971,Retail,South,In-Store,Small,2026-06-04,1812.22,Approved
36265,1652,Grocery,North,In-Store,Small,2025-11-03,1112.33,Approved
36266,1655,Retail,North,In-Store,Small,2026-05-02,2463.27,Approved
36267,1911,Restaurant,South,Online,Medium,2025-12-18,1337.11,Approved
36268,1370,Travel,West,In-Store,Medium,2025-11-16,6275.73,Approved
36269,1374,Grocery,South,In-Store,Small,2025-10-15,321.04,Approved
36270,1051,Retail,North,In-Store,Medium,2026-01-23,473.95,Approved
36271,2747,Retail,West,In-Store,Large,2025-12-12,2629.96,Approved
36272,1040,Retail,West,In-Store,Medium,2025-11-22,3596.34,Approved
36273,1815,Restaurant,East,Online,Small,2025-07-04,853.74,Approved
36274,1090,Grocery,South,In-Store,Small,2026-01-05,3882.0,Approved
36275,1038,Grocery,North,In-Store,Large,2026-04-04,463.92,Approved
36276,2036,Grocery,West,In-Store,Medium,2025-10-05,1238.38,Approved
36277,1899,Retail,,In-Store,Large,2025-10-29,1099.49,Approved
36278,2631,Electronics,South,In-Store,Medium,2026-04-09,11150.15,Approved
36279,1620,Fuel,East,In-Store,Small,2026-04-09,375.01,Approved
36280,1103,Retail,East,Online,Medium,2026-05-03,977.77,Approved
36281,2889,Retail,North,Online,Small,2025-08-30,4006.98,Declined
36282,1742,Grocery,West,In-Store,Small,2026-04-09,929.72,Declined
36283,1042,Grocery,West,Online,Medium,2025-10-07,763.62,Approved
36284,1208,Travel,North,Online,Medium,2026-01-02,14561.39,Declined
36285,1599,Fuel,West,In-Store,Medium,2026-01-22,616.09,Approved
36286,1604,Restaurant,North,In-Store,Small,2026-03-19,668.86,Approved
36287,2709,Retail,North,Online,Small,2025-12-21,949.42,Approved
36288,1475,Restaurant,South,In-Store,Medium,2026-04-04,327.3,Approved
36289,2661,Restaurant,West,Online,Medium,2025-08-14,1493.03,Approved
36290,1108,Restaurant,South,In-Store,Large,2025-07-04,296.8,Approved
36291,2582,Retail,South,In-Store,Large,2026-03-24,972.65,Approved
36292,1213,Travel,South,In-Store,Medium,2026-02-24,12837.78,Approved
36293,2627,Restaurant,North,Online,Small,2026-02-18,1236.17,Approved
36294,2716,Grocery,West,In-Store,Small,2025-09-23,1324.91,Approved
36295,1408,Retail,West,Online,Small,2026-05-22,2649.84,Approved
36296,2576,Restaurant,East,In-Store,Small,2026-02-01,417.61,Approved
36297,1770,Restaurant,North,In-Store,Small,2026-03-02,977.1,Approved
36298,1632,Restaurant,South,In-Store,Small,2025-12-06,872.48,Approved
36299,1076,Grocery,South,In-Store,Medium,2025-07-31,1622.95,Approved
36300,1094,Grocery,West,In-Store,Small,2026-06-30,347.88,Approved
36301,1268,Grocery,North,In-Store,Small,2025-12-22,565.89,Approved
36302,1360,Restaurant,North,Online,Medium,2026-04-11,533.67,Approved
36303,1529,Fuel,South,In-Store,Large,2025-12-13,3997.72,Approved
36304,2828,Retail,West,In-Store,Medium,2025-08-06,1135.45,Approved
36305,1682,Grocery,East,In-Store,Medium,2025-12-29,895.42,Approved
36306,1161,Restaurant,West,Online,Medium,2025-12-29,461.28,Approved
36307,1464,Retail,North,In-Store,Small,2025-11-07,609.1,Approved
36308,1822,Travel,North,Online,Small,2025-07-25,5054.87,Approved
36309,2587,Grocery,East,Online,Medium,2026-04-16,2823.51,Approved
36310,1547,Grocery,South,Online,Medium,2026-01-24,97.74,Approved
36311,2973,Retail,South,In-Store,Medium,2025-12-20,1408.19,Approved
36312,2210,Retail,West,In-Store,Small,2026-05-10,1072.72,Declined
36313,2905,Fuel,East,Online,Large,2025-08-07,918.21,Approved
36314,2783,Retail,South,In-Store,Medium,2026-03-03,1043.9,Approved
36315,1051,Restaurant,East,Online,Medium,2026-05-04,246.61,Approved
36316,1487,Retail,West,Online,Small,2026-04-13,1084.09,Approved
36317,2554,Retail,North,In-Store,Small,2025-07-19,1446.12,Approved
36318,2419,Restaurant,,Online,Medium,2026-05-22,474.32,Approved
36319,1091,Grocery,South,Online,Small,2026-04-07,1181.5,Approved
36320,1650,Grocery,East,In-Store,Small,2025-08-15,2251.36,Approved
36321,2839,Retail,West,Online,Small,2025-08-12,3005.55,Approved
36322,1356,Fuel,East,Online,Medium,2026-03-27,1067.85,Approved
36323,2755,Grocery,North,Online,Medium,2026-02-28,456.12,Approved
36324,2634,Grocery,North,Online,Small,2026-05-30,2296.34,Approved
36325,2771,Travel,North,In-Store,Small,2025-08-24,11360.34,Approved
36326,1718,Travel,West,Online,Medium,2026-01-14,5990.42,Approved
36327,2167,Restaurant,South,Online,Medium,2026-05-17,335.09,Approved
36328,1198,Grocery,South,In-Store,Medium,2025-08-29,1047.72,Approved
36329,1814,Fuel,North,In-Store,Small,2026-02-27,1432.59,Approved
36330,2346,Restaurant,South,In-Store,Medium,2026-01-17,267.51,Approved
36331,2822,Electronics,South,In-Store,Small,2026-01-11,330.51,Approved
36332,2355,Travel,West,In-Store,Medium,2025-08-21,6684.03,Approved
36333,2287,Retail,East,In-Store,Small,2026-03-11,2745.46,Approved
36334,1216,Fuel,South,In-Store,Medium,2025-07-18,482.63,Approved
36335,2724,Restaurant,East,Online,Large,2025-11-09,243.46,Approved
36336,1555,Retail,East,In-Store,Large,2026-02-18,712.42,Declined
36337,2457,Electronics,East,In-Store,Small,2026-04-13,5292.95,Approved
36338,1802,Retail,West,In-Store,Large,2025-07-19,1401.2,Approved
36339,2483,Travel,North,In-Store,Medium,2026-03-06,2122.7,Approved
36340,1700,Grocery,West,In-Store,Small,2025-08-27,759.27,Approved
36341,1502,Restaurant,South,Online,Medium,2025-07-30,1414.16,Approved
36342,1468,Restaurant,South,In-Store,Small,2025-11-09,1099.32,Approved
36343,2974,Fuel,North,Online,Large,2026-01-12,2865.09,Approved
36344,2729,Restaurant,West,Online,Medium,2026-01-26,376.1,Approved
36345,2805,Travel,West,Online,Large,2025-12-18,2752.79,Approved
36346,1365,RETAIL,North,In-Store,Small,2025-08-23,2435.13,Approved
36347,2795,Electronics,East,In-Store,Medium,2025-11-13,13745.52,Approved
36348,2936,Fuel,South,Online,Small,2026-06-09,3911.18,Approved
36349,2262,Restaurant,North,Online,Small,2025-07-08,404.93,Approved
36350,1623,Grocery,East,In-Store,Small,2025-10-03,4189.36,Approved
36351,2604,Electronics,South,In-Store,Small,2026-06-30,6379.02,Approved
36352,1919,Electronics,East,In-Store,Large,2026-04-16,1162.91,Approved
36353,1560,Retail,West,In-Store,Medium,2025-08-10,231.89,Approved
36354,1822,Restaurant,North,In-Store,Small,2026-06-26,351.75,Approved
36355,1966,Retail,East,In-Store,Small,2026-05-26,846.86,Approved
36356,1662,Grocery,East,Online,Small,2025-08-02,1172.84,Approved
36357,1750,Fuel,South,Online,Medium,2026-01-06,3212.03,Approved
36358,2872,Travel,West,Online,Small,2026-01-26,11697.67,Declined
36359,2419,Restaurant,West,Online,Small,2025-11-11,644.48,Approved
36360,2418,Restaurant,West,In-Store,Small,2025-12-15,1512.28,Approved
36361,2650,Fuel,East,In-Store,Small,2025-10-30,5058.42,Declined
36362,2098,Retail,North,In-Store,Medium,2026-01-17,1816.36,Approved
36363,2121,Grocery,South,Online,Small,2025-07-18,320.15,Approved
36364,1382,Grocery,East,In-Store,Small,2025-10-22,1694.71,Approved
36365,2646,Electronics,North,In-Store,Small,2025-09-07,4489.15,Approved
36366,2892,Retail,West,Online,Small,2026-06-05,2602.23,Declined
36367,2393,Retail,East,In-Store,Small,2025-07-29,2575.69,Approved
36368,2308,Fuel,South,Online,Small,2026-01-07,1386.73,Approved
36369,2279,Travel,West,Online,Small,2026-05-13,1502.54,Declined
36370,2853,Restaurant,East,Online,Small,2026-02-13,420.78,Approved
36371,1308,Restaurant,South,Online,Small,2025-11-08,914.96,Approved
36372,2652,Restaurant,North,In-Store,Medium,2025-08-12,640.07,Approved
36373,1175,Fuel,,In-Store,Medium,2025-07-31,1314.48,Declined
36374,1227,Restaurant,West,In-Store,Small,2025-10-12,448.24,Approved
36375,1346,Electronics,West,Online,Small,2025-11-01,5230.28,Declined
36376,2641,Restaurant,East,Online,Small,2026-01-14,966.94,Approved
36377,2365,Restaurant,South,Online,Medium,2026-06-30,979.57,Approved
36378,2919,Electronics,West,In-Store,Small,2025-11-17,5922.5,Approved
36379,2985,Electronics,East,In-Store,Small,2026-02-05,7512.43,Approved
36380,2262,Restaurant,,In-Store,Large,2025-08-11,3285.28,Approved
36381,2635,Restaurant,West,In-Store,Small,2026-03-16,400.88,Approved
36382,2020,Travel,North,In-Store,Small,2025-10-04,4240.07,Approved
36383,2711,Restaurant,West,Online,Small,2025-08-26,765.65,Approved
36384,1349,Fuel,North,Online,Small,2025-08-02,904.87,Approved
36385,2978,Retail,West,In-Store,Medium,2026-05-08,828.48,Approved
36386,1454,Retail,North,Online,Small,2026-04-15,2795.53,Approved
36387,1440,Restaurant,South,In-Store,Small,2026-01-15,2371.21,Approved
36388,1760,Restaurant,West,In-Store,Medium,2025-12-21,874.24,Approved
36389,2611,Retail,North,In-Store,Large,2026-06-05,1026.52,Approved
36390,1514,Restaurant,West,Online,Medium,2025-07-26,1723.85,Approved
36391,2104,Grocery,West,In-Store,Small,2026-05-06,2504.72,Approved
36392,2384,Electronics,North,In-Store,Small,2025-12-03,6703.57,Approved
36393,1287,Restaurant,West,In-Store,Medium,2025-07-27,1020.13,Approved
36394,1007,Grocery,North,Online,Small,2026-01-09,1984.85,Approved
36395,1086,Electronics,North,In-Store,Small,2025-09-20,4319.1,Approved
36396,1997,Retail,South,In-Store,Small,2026-02-18,1486.67,Approved
36397,1285,Fuel,North,In-Store,Small,2025-08-19,1445.18,Approved
36398,2422,Restaurant,West,In-Store,Small,2025-10-28,142.01,Approved
36399,1073,Retail,South,Online,Small,2025-11-15,1856.67,Approved
36400,2462,RESTAURANT,East,Online,Medium,2025-12-09,1684.57,Approved
36401,2146,Fuel,West,Online,Small,2025-09-11,1157.67,Approved
36402,2400,Retail,North,In-Store,Medium,2026-04-07,1483.81,Approved
36403,1805,Retail,West,In-Store,Large,2025-09-18,4199.61,Approved
36404,2166,Electronics,East,Online,Large,2026-05-04,8393.91,Approved
36405,1157,Fuel,North,Online,Small,2025-11-30,456.37,Approved
36406,1429,Fuel,East,In-Store,Medium,2025-10-23,3072.91,Approved
36407,2471,Travel,West,In-Store,Medium,2026-01-08,16691.57,Declined
36408,2433,Grocery,West,Online,Medium,2026-06-02,749.09,Approved
36409,2394,Retail,West,In-Store,Medium,2025-11-29,1500.01,Approved
36410,2132,Grocery,West,In-Store,Small,2026-06-02,1589.79,Approved
36411,1845,Retail,South,In-Store,Small,2026-05-06,4272.31,Approved
36412,2730,Grocery,South,In-Store,Small,2026-05-07,1797.06,Approved
36413,1035,Retail,North,In-Store,Large,2025-12-01,1319.1,Approved
36414,2113,Electronics,South,Online,Small,2025-07-15,3301.73,Approved
36415,2020,Restaurant,West,Online,Large,2026-05-25,357.82,Approved
36416,1973,Travel,North,Online,Small,2026-03-22,14186.8,Approved
36417,2438,Travel,North,Online,Medium,2026-02-19,8152.31,Declined
36418,2997,Retail,West,Online,Medium,2025-08-19,1276.71,Approved
36419,2017,Restaurant,West,Online,Medium,2026-06-22,1589.37,Approved
36420,2319,Restaurant,North,In-Store,Small,2025-12-21,704.12,Approved
36421,2865,Fuel,West,In-Store,Small,2025-07-03,597.49,Approved
36422,1712,Fuel,North,In-Store,Small,2025-12-26,2080.66,Declined
36423,2069,Restaurant,East,In-Store,Small,2025-07-20,1213.32,Approved
36424,1487,Retail,North,In-Store,Small,2025-08-29,967.77,Approved
36425,1618,Retail,East,Online,Large,2025-12-18,792.03,Approved
36426,1169,Retail,East,Online,Small,2025-10-28,138.04,Approved
36427,1145,Retail,East,In-Store,Small,2025-07-01,473.57,Approved
36428,1867,Fuel,West,Online,Large,2026-05-13,1118.74,Approved
36429,1419,Fuel,West,Online,Small,2026-06-09,3285.57,Approved
36430,2995,Restaurant,South,In-Store,Small,2026-04-08,772.89,Approved
36431,2713,Grocery,West,Online,Small,2026-03-26,2058.82,Approved
36432,1572,Restaurant,North,In-Store,Small,2026-02-10,364.65,Approved
36433,2959,Travel,East,Online,Small,2025-11-08,9945.25,Declined
36434,2026,Electronics,South,In-Store,Medium,2026-06-07,2220.02,Declined
36435,2617,Grocery,South,In-Store,Large,2026-02-11,604.33,Approved
36436,2286,Retail,East,In-Store,Medium,2026-05-05,1228.24,Declined
36437,1798,Fuel,North,In-Store,Small,2026-03-15,350.33,Declined
36438,1320,Grocery,West,In-Store,Small,2025-09-24,280.26,Approved
36439,2630,Retail,North,In-Store,Small,2025-12-05,4096.42,Declined
36440,2599,Retail,West,In-Store,Small,2026-06-27,1144.6,Approved
36441,1245,Grocery,South,In-Store,Small,2025-11-16,1569.9,Approved
36442,2612,Restaurant,East,In-Store,Medium,2025-07-29,552.75,Approved
36443,1476,Restaurant,West,Online,Large,2025-08-01,189.31,Approved
36444,2282,Electronics,East,In-Store,Small,2025-12-09,6739.12,Approved
36445,2116,Restaurant,North,In-Store,Small,2025-11-29,801.5,Approved
36446,2826,Grocery,East,In-Store,Small,2025-08-23,276.96,Approved
36447,1782,Retail,East,In-Store,Medium,2026-02-02,2050.33,Approved
36448,1532,Electronics,West,In-Store,Small,2025-10-30,3412.25,Declined
36449,2597,Electronics,North,Online,Small,2025-09-26,11334.81,Approved
36450,2362,Fuel,West,In-Store,Small,2025-08-26,2544.71,Approved
36451,2947,Restaurant,East,In-Store,Small,2026-03-16,586.02,Approved
36452,2283,Retail,South,Online,Small,2026-01-04,1934.89,Approved
36453,1236,Travel,South,In-Store,Large,2026-04-17,18531.35,Declined
36454,2164,Fuel,West,Online,Medium,2026-01-29,1915.11,Declined
36455,1974,Retail,North,Online,Large,2025-09-25,2712.21,Approved
36456,2970,Restaurant,South,In-Store,Small,2025-12-25,1246.13,Approved
36457,2967,RESTAURANT,West,In-Store,Medium,2025-07-23,655.52,Approved
36458,1678,Retail,North,In-Store,Medium,2025-11-12,590.26,Approved
36459,2503,Grocery,East,In-Store,Medium,2025-09-18,1136.45,Approved
36460,1578,Grocery,,Online,Small,2026-01-17,1714.42,Declined
36461,2373,Restaurant,South,In-Store,Small,2026-01-19,617.13,Approved
36462,2593,Grocery,South,In-Store,Large,2025-08-10,941.24,Approved
36463,2747,Grocery,West,Online,Medium,2026-03-26,492.36,Approved
36464,1129,Retail,,Online,Small,2025-12-10,1152.52,Approved
36465,2560,Travel,North,In-Store,Small,2025-12-16,5637.67,Approved
36466,1010,Grocery,West,In-Store,Small,2025-10-01,1479.66,Approved
36467,1256,Retail,North,Online,Medium,2026-02-22,1929.33,Approved
36468,1815,Fuel,North,Online,Small,2026-06-23,1802.85,Approved
36469,1368,Restaurant,East,Online,Small,2025-12-19,447.92,Declined
36470,1943,Fuel,West,In-Store,Large,2026-05-10,1677.97,Approved
36471,2417,Grocery,South,Online,Large,2026-02-12,946.73,Approved
36472,2616,Grocery,East,Online,Small,2025-11-05,625.79,Approved
36473,2821,Restaurant,West,In-Store,Small,2026-06-16,1666.68,Declined
36474,2442,Fuel,East,In-Store,Medium,2025-08-15,673.26,Approved
36475,1881,Retail,West,In-Store,Large,2026-01-28,5630.0,Approved
36476,1018,Grocery,East,Online,Small,2026-01-21,244.94,Approved
36477,1109,Electronics,,Online,Medium,2025-11-30,7166.79,Declined
36478,2460,Retail,South,Online,Small,2025-08-01,804.45,Approved
36479,1504,Fuel,West,Online,Small,2026-01-26,2782.09,Approved
36480,2057,Grocery,West,In-Store,Medium,2025-08-27,617.36,Approved
36481,2311,Grocery,West,Online,Small,2025-10-03,1092.06,Approved
36482,2867,Fuel,North,In-Store,Medium,2026-04-24,1000.21,Approved
36483,2002,Travel,South,In-Store,Small,2025-12-05,4939.46,Approved
36484,1254,Retail,North,In-Store,Small,2025-07-29,5277.21,Approved
36485,1637,Grocery,East,Online,Small,2025-12-12,1505.99,Approved
36486,2744,Travel,North,Online,Small,2026-04-20,2890.83,Declined
36487,1133,Restaurant,North,Online,Large,2025-07-10,1946.87,Approved
36488,1498,Restaurant,South,Online,Medium,2026-04-13,389.62,Approved
36489,1396,Restaurant,West,In-Store,Large,2026-01-30,228.42,Declined
36490,2510,Restaurant,North,In-Store,Small,2025-10-01,1629.64,Approved
36491,2621,Grocery,West,In-Store,Small,2026-03-21,289.57,Declined
36492,2610,Restaurant,East,In-Store,Small,2026-06-21,486.78,Approved
36493,2983,Retail,North,In-Store,Large,2025-11-09,3082.13,Approved
36494,1646,Retail,West,In-Store,Small,2025-12-13,551.24,Approved
36495,2836,Fuel,North,In-Store,Medium,2025-12-26,2171.5,Approved
36496,1684,Retail,North,In-Store,Medium,2026-01-15,730.93,Approved
36497,2236,Electronics,North,Online,Small,2025-07-11,11781.58,Approved
36498,2856,Retail,West,Online,Medium,2025-09-19,1507.54,Approved
36499,2373,Restaurant,South,In-Store,Medium,2025-11-20,144.2,Approved
36500,1018,Restaurant,West,Online,Small,2026-05-23,1434.69,Approved
36501,2010,RETAIL,North,Online,Small,2025-10-07,3673.88,Approved
36502,1118,Restaurant,West,In-Store,Small,2025-12-17,614.22,Approved
36503,2838,TRAVEL,West,Online,Small,2026-06-22,7211.31,Approved
36504,1301,Retail,South,Online,Medium,2026-01-18,1582.86,Approved
